Name,Comment,Time,Likes,Reply Count
Dody Indra Hariadi,Gas epic journey bertiga lagi om...bersama om Mobi dan om Ridwan...,2022-11-21T14:55:20Z,0,0
SUBEKI TV,"Kayak Crv,",2022-11-21T14:55:07Z,0,0
Nailurrahman Abdilla,Skip FWD,2022-11-21T14:54:44Z,0,0
Jippler,Apakah akan merobohkan harga seken Innova diesel metik???,2022-11-21T14:54:23Z,0,0
Orang gila Tolol,Seperti Avanza di besarkan  nya,2022-11-21T14:54:01Z,0,0
LamboFan12,Yang saya agak sayangin sih lampu depannya yg keliatan murah krn tidak memakai projektor seperti di reborn trus veloz aja lampu belakang udh led semua innova type q yg 600 an aja lampu sein dan mundur di belakang masi halogen dan ayolah toyota harga 500 an untuk type v hybrid kok jok blm kulit dan sisanya sih bagus tapi saya masih lebih suka diesel,2022-11-21T14:53:54Z,0,0
HAIYAA,gw slalu merasa bahwa kijang innova rodanya kekcilan dari generasi manapun ituuu,2022-11-21T14:53:28Z,0,1
Gerry Nendissa,Mesin konvensional di setrum zzzzz,2022-11-21T14:53:05Z,0,0
LIKE,Akhirnya stir teleskopic,2022-11-21T14:53:03Z,0,0
Aditiatrii,Di tunggu journey nya sama trio 😂,2022-11-21T14:51:56Z,0,0
miftah isma f,1 spesies cumi darat undur diri 😂😂,2022-11-21T14:51:22Z,0,0
anto adrian,"Keren sy tunggu review test drivenya om fitra,,",2022-11-21T14:51:15Z,0,0
obat stress,"Kijang sudah,,selanjutnya fortuner😁,,pasti lebih keren",2022-11-21T14:50:59Z,0,0
BTOROKOLO,Cocok nih buat kado ke calon mertua 👍,2022-11-21T14:50:50Z,1,1
febriyanto wahyu dian basuki,Wow!! Generasi baru. Dan hybrid pula.,2022-11-21T14:50:16Z,0,0
lazuardi,safety feature pun msh jd feature sunatan yg cuma ada di tipe termahal wkwk,2022-11-21T14:50:10Z,0,0
Bimo Putranto,12.30 bantingan terasa dewasa ?,2022-11-21T14:50:05Z,0,0
Hilal Fatchin Niam,Om fit harusnya ada adzan skip dulu pembuatan video nya:((,2022-11-21T14:50:03Z,0,0
fajar ferdiansyah,Bismillah akhir tahun💪,2022-11-21T14:49:58Z,0,0
sugi keloas,Dari jauh spintas mirip xpander  belakang nya<br><br>Tinggal menghitung hari buat fortuner nya apakah akan sama,2022-11-21T14:49:57Z,0,0
Anjar Peng,Belakangnya macam rush,2022-11-21T14:49:51Z,0,0
Short Ngakak,"No , hilang ciri khas Innova terutama gardan belakang , hilang macho 😭",2022-11-21T14:49:27Z,0,0
Rizaldi Aldi,By by by solarr🥲,2022-11-21T14:48:43Z,0,0
Billy Joe,Sekarang Kijang (Innova) sudah tidak bisa dibilang mobil sebagai mobil sejuta umat lagi karena harganya sudah terbilang mahal.<br>Apalagi dengan sejumlah fitur dan inovasi yang terpasang di dalamnya.<br>Saat ini di Toyota gelar mobil sejuta umat dipegang oleh Agya/Calya (LCGC).<br>By the way Selamat atas peluncuran Toyota Kijang Innova Zenix. Pasti banyak di tunggu oleh para pecintanya. 👍👏👏👏😁,2022-11-21T14:47:55Z,0,5
Ahmad Rifai,Reborn 2.4 tetap dihati...😉,2022-11-21T14:47:06Z,2,1
Endri Mbombus,"Harga mobil baru terus naik tapi kenapa gaji tidak naik naik, 😁",2022-11-21T14:46:59Z,0,2
abi 112,Please yg tes jangka panjang nya wajib om fitra 🙏🙏🙏,2022-11-21T14:46:49Z,3,0
Way D. Much,Mirip Ertiga,2022-11-21T14:46:28Z,0,0
agoes vaL,"akhirnya kijang terbaru bakalan rajin cek up sepertinya,tidak seperti pendahulu yg aman tanpa cek up",2022-11-21T14:45:18Z,13,3
Muhammad Ilham,Congratulations Toyota Sudh menciptakan Mobil keren cangih apa lagi kijang mana nya Sudh legendaris dri masa ke masa <br>Dan inova kijang terkenal Mobil orng kata dan para penjabat . G lama lgi ini mobil pasti bakal d Pakai    Buat mobil  Dinas” d instantsi pemerintaahan heheh,2022-11-21T14:45:15Z,0,1
Marsofi Ahmad,Ban belakang amblas ga tuh,2022-11-21T14:45:05Z,0,0
Car,Agak mirip Outlander ya,2022-11-21T14:44:31Z,0,0
Amer Aira channel,"Semoga  awal tahun bisa SPK mobil ini, aamiin",2022-11-21T14:43:45Z,0,0
Latos Time,Ga worth,2022-11-21T14:42:42Z,0,0
Hape Infinix,"Tampak belakang mirip RAV4 yang baru ya, yang banyak dijumpai di Taiwan..",2022-11-21T14:42:22Z,0,2
dwi yanto,"Tambah menarik tapi tambah mahal, mudah2an perbedaan fitur tiap varian gak kebangetan😁",2022-11-21T14:42:20Z,2,3
djatz klepon,Nunggu komentar pemuja rwd,2022-11-21T14:42:17Z,0,0
Niko Goodfellow,"Hmm... Kenapa desainnya agak aneh ya, body-nya kaya bantet, ban teralu kecil, untuk urusan desain, toyota astra indonesia cuma main lekukan2 lancip dan comot dari &#39;real&#39; Toyota seperti RAV4, Land Cruiser dan bapak spiritual lainnya. Memang astra indonesia untuk urusan proporsi dan keselarasan keseluruhan tampilan masih kurang :&#39;",2022-11-21T14:42:14Z,0,0
Antariksa Yudhi Chandra,Saya tunggu Epic Journey bareng Motomobi dan Autonetmagz ya Om Fitra 🙏😁,2022-11-21T14:41:47Z,52,5
Eko Budi,Semoga sukses dan astra masukin Daihatsu Xenia e-smart hybrid pakai mesin rocky jepang,2022-11-21T14:41:41Z,0,0
&RE CB Club,Lha ini master nya review mobil..,2022-11-21T14:40:46Z,0,0
Anindya Putri,Pasti indennya setahun 🤣🤣🤣,2022-11-21T14:40:19Z,1,0
muhammadfikri wardanaputra,calon Mobil dinass idaman pns di 2023 Dan jg pjabat mobil idaman mudik idulfitri Dan idul adha thn dpn spknya pasti full sampai tahun dpn,2022-11-21T14:39:39Z,5,2
Yessi Puspita,Mana land cruiser siiih itu stop lamp rush/terios,2022-11-21T14:39:27Z,0,0
hendro winarko,"Wkwkwkw 458 baru dapat type G Hybrid , Almaz tertawa melihatnya wkwkwkw",2022-11-21T14:39:15Z,1,9
Dio Landika Pratama,Ditunggu epic journey kijang inova zenixnya,2022-11-21T14:37:12Z,0,0
Fransisco Kevin,Jauh lebih bagus yg diesel,2022-11-21T14:36:59Z,0,0
mr. r,bismillah roadtrip bertiga lagi,2022-11-21T14:36:25Z,0,0
Achya Tri,Bisa pertalite? Hehe,2022-11-21T14:36:02Z,0,0
Dani Andrian Sembiring,Mantapp....👍,2022-11-21T14:34:03Z,0,0
Goe,Mpv yg dipaksakan modelnya ala2 suv..,2022-11-21T14:33:59Z,0,0
Boy Noorliansyah,Innova sekarang bisa cember2 ✌️😁😁😁😁 low low,2022-11-21T14:33:21Z,0,0
galih mahatma,"Yg kurang murni brand kijang yaitu logo kijang nya ga ada padahal celah tulisan kijang- innova itu pas banget klo ada logo khas kijang hehe,:p",2022-11-21T14:33:07Z,0,0
Irham Sutan,Kebanyakan yg di revew type Q yg type V dan G blm ada??,2022-11-21T14:32:59Z,0,0
Septianta Yochi,"Halooo, wuling almaz hybrid 470jt lho 🗿",2022-11-21T14:32:45Z,1,0
Usep Hamdani,"Tadinya Inova terlanjur malu harganya sampai 500 jutaan dengan spek itu itu saja, sekarang di ganti teknologi nya mungkin seimbang",2022-11-21T14:32:29Z,0,0
Galih Candra,Kayak new veloz,2022-11-21T14:31:07Z,0,0
muhammadfikri wardanaputra,pernah punya mbah nya kijang innova kijang kotak 3 pintu Tanpa Pintu kanan 2010 Dan ganti mbahnya innova lagi kijang kapsul rangga sblum di ganti di 2017 karna gak Mampu bli innova Dan takut boros 2.0 jadi ke rwd china confero s lux captain seat 1.500 cc ptech 107 HP bujet innova dapat rasa innova di 2017 cakram depan blakang rwd monocook lagi,2022-11-21T14:30:55Z,0,0
Fajar Aji,Di Voxy Panoramic nya dihilangkan. <br>Di Innova ini disematkan (walaupun mulai tipe V).,2022-11-21T14:30:30Z,0,0
Kapten Cantik Official,fwd doang :V,2022-11-21T14:30:24Z,0,0
Kentuz Ariz,Tetap bertahan 2kd.  😅 .,2022-11-21T14:30:11Z,0,0
suta wira,Ada yg nulis kompresinya tinggi dibanding innova sebelumnya...Aman pakai Pertalite Bung Fitra?,2022-11-21T14:30:00Z,0,1
Dsy,Mantap reviewnya lengkap bgt👍,2022-11-21T14:29:32Z,0,0
Gunawan sugiarto 吳世亮,"Desainnya berubah total, tapi agak mirip Veloz baru",2022-11-21T14:28:25Z,0,2
Aep Supriatna,Designnya pas,2022-11-21T14:28:10Z,0,0
Mr Kim,"astaga ternyata masih mesin butut, kalo kalian beli yang Non Hybrid konsumsi BBM 1:8 silahkan kalian pikir2 kalo ngak mau boncos 😂😂",2022-11-21T14:25:36Z,0,1
Josef robertus bagijo santoso Robert,Toyota Zenix lebih tepat.,2022-11-21T14:23:52Z,0,0
Ronny Fang,Calon laku ini mobil,2022-11-21T14:23:21Z,0,0
William Purnomo,menurut saya lampu depan seperti crv,2022-11-21T14:22:31Z,0,0
Agung Waluyo,voxy ganti baju 👌🏻,2022-11-21T14:22:17Z,0,0
ferizkurniawan,"<a href=""https://www.youtube.com/watch?v=9IuEx6ACJQM&amp;t=13m55s"">13:55</a> Zenix emang kelihatanya kurang berotot dibandingkan dengan Reborn. Lampu belakang agak mirip mirip New Avanza.Platofm baru kayaknya menarik, apalagi sasis baru yang katanya nggak limbung kayak innova yang kemarin kemarin.",2022-11-21T14:22:01Z,2,3
Pesta Demokrasi,"Bang Fitra, kapan review mobil EsEmKa? Ayo donk mulai melirik karya anak bangsa, Boyolali rasanya ga jauh dari Jakarta. Kabarnya, sdh ada yang produk yang mengaspal di pedesaan.... Bang Fitra, Indonesia Menunggu Anda!",2022-11-21T14:21:03Z,1,2
T I,"Akhirnya kijang sadar bhw ladder frame itu jadul dan tidak nyaman… tidak ada kata terlambat, selamat buat toyota… I do like Kijang now, finally 👍😅",2022-11-21T14:20:30Z,5,2
Sugeng Riadi,Yg paling kuinginkan itu Om fitra.. <br>Semoga..,2022-11-21T14:20:06Z,0,0
Chah Yono,"Siap2 touring lg om fitra,,,dg om mobi dan bang ridwan,,,veloz kemarin smpai malang,,,pke innova gass sampe Bali mantab kyk nya,,,",2022-11-21T14:19:50Z,0,0
Madness Moto,Kerjasama Indonesia Jepang 👌,2022-11-21T14:19:25Z,0,0
ferrari roma,wahhhh kijang innova zenix bentuknya bagus &amp; luas sekali ya dalamnya om fitra,2022-11-21T14:19:16Z,8,9
Mr. Tomcat,"Ngarep ada yg versi ev dgn mesin bensin mengerakan roda dpn, dan rwd untuk motor listrik nya. Krn sy tinggal di daerah pegunungan terjal. Mgkn ga ya ?",2022-11-21T14:19:04Z,0,2
Ahyance Ahyance,Kok nopolnya belum biru ya?,2022-11-21T14:18:55Z,0,1
Michael Steven,"ngeliat innova zenix jadi keinget dodge journey, mpv yang keliatan gagah dengan penggerak fwd",2022-11-21T14:18:31Z,7,9
SW In,Veloz Versi Bantet,2022-11-21T14:18:16Z,0,0
Mz Hady KidaL,Untuk Konsep Tampilan Terbaru Saya menyukai..Tetapi tidak suka fwd..tetap pada RWD sprti innova 2010 saya...Dan saat ini innova second 2005-2022 Naik dan naik harga nya...<br>...<br>Tetap Pada Selera masing² karna Toyota Berusaha memberikan Produk nya secara matang2 dan terbaik..<br>..<br>Salut dah TOYOTA 😎,2022-11-21T14:18:04Z,1,0
Indra Yudha,akhirnya FWD juga 🙂,2022-11-21T14:17:50Z,5,2
D' channel,Doain bisa beli ini dong... amin...,2022-11-21T14:16:56Z,1,0
Ryan Perdana,"Dengan tenggat waktu yang pendek antara launching Innova Zenix dengan rilisnya video ini, Om Fitra dan tim bisa hasilkan video review sebaik dan selengkap ini. Hormat!",2022-11-21T14:16:39Z,395,16
Aditya Sakka Mahindra,✨Toyota Raize<br>Di-panjang-kan menjadi<br>⬇️⬇️⬇️<br>✨Toyota Veloz<br>Di-perbesar menjadi<br>⬇️⬇️⬇️<br>✨Innova Zenix<br>Mantab ya waakk.. ☺,2022-11-21T14:16:12Z,0,0
Danny Bagusagfiandi,Setir nya udah ringan / masih berat om fit ?,2022-11-21T14:15:52Z,0,1
Al Ali Auh,"Entah mengapa sedih rasanya kijang Innova diesel sudah tidak diproduksi, Innova diesel tetap yang terbaik 👌🏼",2022-11-21T14:15:45Z,14,1
Angler Plat R,"Semoga memuaskan konsumen,..dan berkah bagi kami karyawan Toyota Mfg Indonesia...Built in Quality selalu kami berikan disetiap sentuhan proses,Ownership kami terapkan bagaikan merakit mobil milik sendiri.Sukses trs om Fitra,saya sering nyimak reviewnya sangat bagus👍👍",2022-11-21T14:15:28Z,18,9
Shobat Auto Vlog,Kijang innova diesel sudah punah diganti dengan kijang innova hibrid,2022-11-21T14:14:51Z,0,0
Rahman Arsyad,Inova penggerak depan...? 🤔😱,2022-11-21T14:14:48Z,0,0
Ketut Focusindo,Bukan inova lebih ke adiknya toyota landcruser👍🔥,2022-11-21T14:14:45Z,1,1
Faris Achmad 87,Pengeen beli tpi g punya uang,2022-11-21T14:14:23Z,0,0
Dhony Eka,mirip ertiga,2022-11-21T14:14:10Z,0,0
JURIK NANGKA,Jujur agak kecewa sedikit sih 1. Pengerak roda depan 2. Daya terbesar di diesel dihapuskan 3. Teknohybrid masih ragu keawetany,2022-11-21T14:14:06Z,3,4
Wisnu Wardhana,"Toyotaaa... kenapa sih doyan banget ngasih layar monitor di belakang yg hampir gak pernah dipake, anak² aja sebentar udah bosen, balik mainan hp lg. <br>Kenapa gak ngasih meja lipat yg kokoh aja sih, jauh lebih bermanfaat",2022-11-21T14:13:58Z,0,0
damn,Masih setia dengan innova Disel 2012 2KD-FTV.,2022-11-21T14:13:52Z,10,0
danang saputra,Yahh pasti harga bekas yg reborn diesel makin naik,2022-11-21T14:13:27Z,0,0
danang saputra,Yahh pasti harga bekas yg reborn diesel makin naik,2022-11-21T14:12:47Z,0,0
Ismail Salim,"Bang Fitra,ada yg punya fitur  TPMS,sama remote engine start all new kijang Innova ini?",2022-11-21T14:12:41Z,1,0
Dela Maning,Apakah innova diesel akan melambung harganya ?,2022-11-21T14:12:06Z,0,1
18-172 Maulana Alfin Isra,Ingatlah tanpa adanya rwd dan ladder frame toyota itu tetap brand yg paling reliable diantara brand2 otomotif lain di dunia,2022-11-21T14:12:03Z,1,4
Geeansyah,5-10th lg innova bisa2 harganya 1M.,2022-11-21T14:11:50Z,0,0
Topik Alifan,"Coba lampu depan di bikin projector pasti tambah keren, kalo model multi reflektor gitu keliatan kaya lampu wuling confero😀😀",2022-11-21T14:11:48Z,4,3
Danet JonD,Ini Bukan KIJANG lg tapi kakaknya AVANZA,2022-11-21T14:11:46Z,1,0
Fajar Kurniawan,Kaum innova diesel matic sedih melihat ini,2022-11-21T14:11:33Z,0,0
Hercules,Klo di liat dr belakang kok mirip Xpander ya 😅,2022-11-21T14:11:14Z,1,1
Iswan Putra,Hybrid ny udah setengah M lebih ..hmmm ..🤔,2022-11-21T14:10:27Z,0,0
Kadek Julianto,Kok sepintas dari belakang seperti fortuner ya? 😲,2022-11-21T14:10:22Z,0,0
Fayyadh_ Muhammad,Road trip dong pake innova zenix bareng om mobi sama ridwan hanif❗❗,2022-11-21T14:10:17Z,1,0
Blacklizt™ FelixErik,FWD.. 🥲,2022-11-21T14:09:30Z,0,0
Abicandra 4567,FWD ... JALAN KALIMATAN UDAH ASPAL HALUS BANGET IY WKWKWK,2022-11-21T14:09:07Z,0,0
gito hardi,"prediksi bakal gak ngotak harganya, tpi ini msh masuk akal sih",2022-11-21T14:08:37Z,1,0
INDONESIA MERDEKA,Notasi nada suara dari penggerak belakang ke penggerak depan (nada menurun) apakah itu merefleksikan kurang handal untuk toyota kijang inova gen skr,2022-11-21T14:07:37Z,0,0
Indra.Mangkudijojo,"Toyota kan pelit DRL, ini ada ga?",2022-11-21T14:07:24Z,0,0
Achmad Ryan,Kenapa gak diesel hybrid ya sayang sekali...Fwd lagi wkwk,2022-11-21T14:07:22Z,1,0
Pratama phie Media,"Kmaren mau beli innova ke dealer, dsuruh nunggu innova yg baru krna jauh lbh keren katanya. Dan benar dong jauh lbh keren. Buah dari kesabaran, smg tdk lama indennya.",2022-11-21T14:06:47Z,2,1
fel channel,"om fitra semangat bnget,kerenn dah👌👌👌",2022-11-21T14:06:27Z,0,0
Satria Official,SKS sekalihh (sistem kebut semalam),2022-11-21T14:06:12Z,1,0
AFNPRJCT,Sekilas bagian lampu belakang mirip new xpander,2022-11-21T14:05:19Z,1,0
Daffa Fauzan,Mirip crv depannya,2022-11-21T14:04:48Z,0,0
𝙈𝙃𝙈𝙈𝘿𝘼𝙍𝘿𝙔__11,"Road trip road trip🤣, di tunggu road trip nya yaaaa.",2022-11-21T14:04:23Z,0,0
Addin Khoirul Muftindo,Manaul ada ga?,2022-11-21T14:04:08Z,0,0
Si Bejo,Apakah ini basis yg digunakan untuk all new fortuner dan hilux?? Kita tunggu aja 😁,2022-11-21T14:03:55Z,1,1
Indra budi kurniawan,Mobil kayak gini cocok di kota saja..klo di jalan berlumpur jadi kasihan ngelihatnya,2022-11-21T14:03:47Z,1,6
Ahmad Fauzi,Kijang paling sempurna tapi sayangnya penggerak depan kurang oke,2022-11-21T14:03:40Z,4,1
Tanji,Keren mobilnya aku suka,2022-11-21T14:02:36Z,0,0
monataband,"Kompresor AC 30jt an, ngerii..",2022-11-21T14:02:24Z,0,0
Akbar Rijal,"Mirip Toyota Highlander Amerika, dituggu Fortuner Hybrid",2022-11-21T14:02:23Z,2,2
Mirza Ariesta,bagusan yang diesel,2022-11-21T14:02:08Z,0,0
Sahidin Achmad Noor Maulana,Belakangnya mirip dfsk glory,2022-11-21T14:02:02Z,1,0
Xi AnYYing,Channel kaum FWD,2022-11-21T14:02:01Z,0,0
Mas YuJi,Dari yg tadinya pengen minang santafe liat ini jadi pindah haluan 😅,2022-11-21T14:01:52Z,2,0
Cokelat Gadget,"Hybrid adalah yang dibutuhkan di Indonesia<br>Karena full EV hanyalah <a href=""http://www.youtube.com/results?search_query=%23gimmick"">#Gimmick</a><br>Thanks buat Kijang Innova Zenix",2022-11-21T14:01:50Z,28,8
Muhammad Rizqi Al Fajri,Sepi peminat kh? Buat fanboy Toyota. Karna yg kemarin di pertahankan sekarang di ganti.. Bensin.. Rangka. Penggerak,2022-11-21T14:01:49Z,0,0
Toni Ristanto,Harus jual mobil 1 lagi utk bisa beli Inova zenix terbaru... Revolusi terbaru Inova menggoda kosumen.,2022-11-21T14:01:36Z,0,0
First Swagger,Bakal laku kerasssss,2022-11-21T14:01:32Z,0,0
Beni Hokya,"Yg lain pada duluan, saya tetap nungguin yg ini.",2022-11-21T14:01:28Z,0,0
Ferri dwi raharjo,Fitra lagi ngiklan namanya bukan review 😅,2022-11-21T14:01:14Z,0,0
Abdul aziz,"sekilas desain depan grill sama lampu kek datsun go,",2022-11-21T14:00:10Z,1,0
FranZ LayZ,Mirip Toyota kluger bang Fitra,2022-11-21T14:00:09Z,0,0
Arfiyandono,Welcome salah satu Kebanggaan Keluarga Indonesia....<br>Toyota Kijang Innova,2022-11-21T13:59:26Z,2,1
Andri Gunawan,Tetap mas Fitra terbaik dah!,2022-11-21T13:58:55Z,2,1
Agus Pokil,kek terios asu,2022-11-21T13:57:44Z,0,0
Rangga Pratama,"Bravo XL7,, berkat produk SUZUKI selera INDONESIA berubah👏👏👏",2022-11-21T13:57:07Z,3,5
THOMAS JHONSON,1. Lampu depan (Fortuner)<br>2. Grill depan (Veloz)<br>3. Bemper depan (CRV)<br>4. Belakang (Glory 560)<br>5. Tail light (Trios Rush)<br><br>Ini mah niru Toyota Kluger bener bener ground clereance aja yg beda. Silahkan browsing.,2022-11-21T13:56:56Z,0,0
Andhi dwi lesmana89,Sayangnya innova gak ada mesin diesel semua nya yg zenix pakai bensin semua dan harganya mendekati fortuner atau pajero,2022-11-21T13:56:47Z,0,0
Avissena Izhar Mafazi,Tidak lagi menjadi mobil tambang😂,2022-11-21T13:56:21Z,0,0
Ridho Baihaqi,"INGAT!! <br>Nilai dari satuan PS beda dengam satuan HP, kW, BHP.<br><br>Jangan terkecoh angka, lihat satuannya!!!",2022-11-21T13:56:12Z,1,0
Rangga Pratama,Rear the fogger kemana🤔😁😁😁,2022-11-21T13:55:19Z,0,0
Dondy ch,"ga tertarik krn fwd dan hybrid,",2022-11-21T13:54:51Z,0,0
Aji Qomarudin,alhamdulillah saya sudah bisa inden ... <br>tinggal di aprove saja oleh 😇🙏👼Allah,2022-11-21T13:54:40Z,0,0
Raditya M.Syaputra,Lanjut om bikin road trip,2022-11-21T13:54:08Z,1,0
Budiono Sukses,"keberadaan panoramic sunroof memberi pencahayaan yang bagus ke dalam, pas jika mau ngreview makanan di dalam mobil",2022-11-21T13:53:43Z,11,1
Bagus,Corola cross want a be 🤣,2022-11-21T13:53:33Z,0,0
FST Forex signals today,Wah kok FWD sih. Avanza xenia aja uda gk pengen liat dijalanan gr2 FWD. Mending beli Xpander drpd avanza xenia. Nampaknya penjualan avanza xenia FWD skr menurun drastis. Dijalan didaerah kami  langka krn gk bgitu Wah. Akankah inova bakalan menyusul penjualan sdikit!?,2022-11-21T13:52:59Z,1,0
OTOMUS Channel,toyota voxy ganti baju? hmmmmmm,2022-11-21T13:52:40Z,0,0
NUR ICHA CHANEL,Semoga tahun depan bisa ke beli mobil ini🤲...,2022-11-21T13:52:37Z,1,0
Tamtam,"Kurang gk sih, kayak dimirip2in sama avanza veloz. Kelihatan agak pendek juga gasih",2022-11-21T13:52:25Z,0,2
Abdul Rahman,"Fitur di innova zenix Lumayan, tapi sayang menggunakan penggerak Roda Depan,  Aku paling nggak suka dengan penggerak roda depan.<br>Trus kalau dcoba di Tanjakan yang curam rasa-rasanya mobil Innova Zenix nggak kuat nanjak.<br>Body mobil Innova Zenix kurang Macho kurang garang dan terkesan seperti mobil Avanza dan tidak mencirikan Mobil Innova",2022-11-21T13:52:19Z,1,1
Miftah Gassskeun,Kijang mewah dan canggih,2022-11-21T13:52:11Z,0,0
gabriel yonathan,innova sekarang fokus untuk kenyamanan penumpang belakang,2022-11-21T13:51:46Z,1,0
DwIky Desmond,aura kijang puh telah hilang,2022-11-21T13:50:37Z,1,0
Sonic RR,Next Gen untuk varian terendah @500jt 😁,2022-11-21T13:50:22Z,0,0
chubby nomore,wuling hybrid aja deh.. jauh banget budget nya..  masih krisis.. dan jaga2 resesi 🤣,2022-11-21T13:49:20Z,0,0
Afif Ghosali,Nonton sebelum 10 rb pasang mata,2022-11-21T13:48:50Z,0,0
Heri Wahyu,Lampu belakang mirip rush am trios,2022-11-21T13:48:13Z,0,0
Ricksa Kencana,hargo nyo..wadidaw..muakin muahual..😁,2022-11-21T13:47:59Z,0,0
Ardi Z,Gak bisa remap,2022-11-21T13:47:51Z,0,0
Indah Pratiwi,Nunggu youtuber ngetest di isi penuh pemumpang+barang lalu test nanjak,2022-11-21T13:47:50Z,0,1
Agus Mardianto,Kayanha ganteng tuh velgnya kalondi caplok ke grand innova,2022-11-21T13:47:27Z,0,0
Fahmi25aja,Mesinnya berantakan banget,2022-11-21T13:47:17Z,0,0
Bus Vlogger,"Full senyum nih mobil bagi saya lebih mewah dari generasi sebelumnya, di mana fitur keamanan TSS 3.0, bangku belakang capten seat dengan otomen elektrik, dgn 2 head unit dibelakang bisa memanjakan penumpang belakang, serta bisa voice komen untuk membuka bagasi, wahh pokoknya luar biasa kejutan dari toyota",2022-11-21T13:47:09Z,4,1
MINING STORY,Inova mobil idaman 😊,2022-11-21T13:46:55Z,1,0
M. Nabil Wahyu Fadhillah,"Vibesnya liat ni mobil Kayak mobil luar negeri, keren si ni innova zenix",2022-11-21T13:46:47Z,10,8
Rian Yogastria,Keren,2022-11-21T13:46:39Z,0,0
Bryan Christopher,Apakah bisa bersaing di kelas crv turbo👍🏻👍🏻,2022-11-21T13:46:26Z,0,1
Taaraaa _,sayonara mesin diesel,2022-11-21T13:46:24Z,0,0
Hen Dra Ong,"Wahh....<br>Toyota kijang innova mengeluarkan hybrid juga.<br>Menurut yg saya tangkap dari reviewers nya, sepertinya toyota kijang innova ini mengadopsi dari toyota corolla altis hybrid dan toyota corolla cross hybrid juga ya....<br>Ternyata bisa lebih irit dari generasi sebelumnya.<br>Selamat utk toyota kijang innova baru nya....",2022-11-21T13:46:23Z,1,2
